Id_registro,Fecha,Proyecto,Area,Actividad,Manejo,Clase,Especie,Nombre_comun,Abundancia,Estado,Reubicado
1018,2023-09-04,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1019,2023-09-05,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Iguana iguana,Iguana,2,vivo,si
1020,2023-09-05,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1021,2023-09-05,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1022,2023-09-05,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1023,2023-09-06,Proyecto Solar Alpha,Área 1,tránsito maquinaria,rescate,Reptilia,Anolis auratus,Camaleoncito,1,vivo,si
1024,2023-09-06,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1025,2023-09-06,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1026,2023-09-06,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1027,2023-09-07,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1028,2023-09-07,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1029,2023-09-07,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1030,2023-09-07,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1031,2023-09-08,Proyecto Solar Alpha,Área 2,rocería,rescate,Amphibia,Rhinella marina,Sapo común,1,vivo,si
1032,2023-09-08,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1033,2023-09-08,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1034,2023-09-08,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1035,2023-09-09,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1036,2023-09-09,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1037,2023-09-09,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1038,2023-09-09,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1039,2023-09-10,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1040,2023-09-10,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1041,2023-09-10,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1042,2023-09-10,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1043,2023-09-11,Proyecto Solar Alpha,Área 1,inspección,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1044,2023-09-11,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Mammalia,Procyon cancrivorus,Mapache,2,vivo,
1045,2023-09-11,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,si
1046,2023-09-11,Proyecto Solar Alpha,Área 1,rocería,rescate,Reptilia,Iguana iguana,Iguana,1,vivo,si
1047,2023-09-11,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
1048,2023-09-12,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1049,2023-09-12,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
1050,2023-09-12,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1051,2023-09-12,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1052,2023-09-13,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1053,2023-09-13,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1054,2023-09-13,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Anolis auratus,Camaleoncito,1,vivo,si
1055,2023-09-13,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1056,2023-09-14,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1057,2023-09-14,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1058,2023-09-14,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1059,2023-09-14,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1060,2023-09-15,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1061,2023-09-15,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1062,2023-09-15,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1063,2023-09-15,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1064,2023-09-16,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1065,2023-09-16,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1066,2023-09-16,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1067,2023-09-16,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1068,2023-09-17,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1069,2023-09-17,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1070,2023-09-17,Proyecto Solar Alpha,Área 2,obra civil,rescate,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,si
1071,2023-09-17,Proyecto Solar Alpha,Área 1,obra civil,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
1072,2023-09-18,Proyecto Solar Alpha,Área 3,tránsito maquinaria,rescate,Reptilia,Iguana iguana,Iguana,2,vivo,si
1073,2023-09-18,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1074,2023-09-18,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1075,2023-09-18,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1076,2023-09-19,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1077,2023-09-19,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Mammalia,Procyon cancrivorus,Mapache,1,vivo,
1078,2023-09-19,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1079,2023-09-19,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1080,2023-09-20,Proyecto Solar Alpha,Área 2,obra civil,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
1081,2023-09-20,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1082,2023-09-20,Proyecto Solar Alpha,Área 2,rocería,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
1083,2023-09-20,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1084,2023-09-20,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1085,2023-09-21,Proyecto Solar Alpha,Área 1,inspección,rescate,Mammalia,Dasypus novemcinctus,Armadillo,2,vivo,si
1086,2023-09-21,Proyecto Solar Alpha,Área 3,inspección,rescate,Reptilia,Crotalus durissus,Cascabel,2,muerto,no
1087,2023-09-21,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1088,2023-09-21,Proyecto Solar Alpha,Área 2,rocería,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1089,2023-09-22,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1090,2023-09-22,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1091,2023-09-22,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1092,2023-09-22,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1093,2023-09-23,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1094,2023-09-23,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1095,2023-09-23,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1096,2023-09-23,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1097,2023-09-24,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1098,2023-09-24,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1099,2023-09-24,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1100,2023-09-24,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1101,2023-09-25,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1102,2023-09-25,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1103,2023-09-25,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1104,2023-09-25,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Mammalia,Procyon cancrivorus,Mapache,1,vivo,
1105,2023-09-26,Proyecto Solar Alpha,Área 2,obra civil,rescate,Amphibia,Leptodactylus fragilis,Rana,1,vivo,si
1106,2023-09-26,Proyecto Solar Alpha,Área 1,inspección,rescate,Reptilia,Iguana iguana,Iguana,2,vivo,si
1107,2023-09-26,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1108,2023-09-26,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1109,2023-09-27,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1110,2023-09-27,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1111,2023-09-27,Proyecto Solar Alpha,Área 3,obra civil,rescate,Amphibia,Scinax ruber,Ranita,2,vivo,si
1112,2023-09-27,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1113,2023-09-28,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1114,2023-09-28,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1115,2023-09-28,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1116,2023-09-28,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1117,2023-09-28,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1118,2023-09-29,Proyecto Solar Alpha,Área 3,inspección,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,si
1119,2023-09-29,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
1120,2023-09-29,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1121,2023-09-29,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1122,2023-09-30,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1123,2023-09-30,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1124,2023-09-30,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1125,2023-09-30,Proyecto Solar Alpha,Área 2,rocería,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1126,2023-10-01,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1127,2023-10-01,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1128,2023-10-01,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1129,2023-10-01,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1130,2023-10-02,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1131,2023-10-02,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1132,2023-10-02,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1133,2023-10-02,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1134,2023-10-03,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1135,2023-10-03,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1136,2023-10-03,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1137,2023-10-03,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1138,2023-10-04,Proyecto Solar Alpha,Área 2,rocería,rescate,Reptilia,Crotalus durissus,Cascabel,1,vivo,si
1139,2023-10-04,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1140,2023-10-04,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,si
1141,2023-10-04,Proyecto Solar Alpha,Área 3,inspección,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,si
1142,2023-10-05,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1143,2023-10-05,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1144,2023-10-05,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1145,2023-10-05,Proyecto Solar Alpha,Área 3,tránsito maquinaria,rescate,Reptilia,Iguana iguana,Iguana,1,vivo,si
1146,2023-10-06,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1147,2023-10-06,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1148,2023-10-06,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1149,2023-10-06,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1150,2023-10-07,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1151,2023-10-07,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Anolis auratus,Camaleoncito,2,vivo,si
1152,2023-10-07,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1153,2023-10-07,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1154,2023-10-07,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1155,2023-10-08,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1156,2023-10-08,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1157,2023-10-08,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1158,2023-10-08,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1159,2023-10-09,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1160,2023-10-09,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1161,2023-10-09,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1162,2023-10-09,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1163,2023-10-10,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1164,2023-10-10,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1165,2023-10-10,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1166,2023-10-10,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1167,2023-10-11,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1168,2023-10-11,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1169,2023-10-11,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1170,2023-10-11,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1171,2023-10-12,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1172,2023-10-12,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1173,2023-10-12,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1174,2023-10-12,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1175,2023-10-13,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1176,2023-10-13,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1177,2023-10-13,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1178,2023-10-13,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1179,2023-10-14,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1180,2023-10-14,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1181,2023-10-14,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1182,2023-10-14,Proyecto Solar Alpha,Área 2,obra civil,rescate,Mammalia,Didelphis marsupialis,Zarigüeya,2,vivo,si
1183,2023-10-15,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1184,2023-10-15,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Mammalia,Tamandua mexicana,Oso hormiguero,1,vivo,
1185,2023-10-15,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1186,2023-10-15,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1187,2023-10-15,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1188,2023-10-16,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1189,2023-10-16,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
1190,2023-10-16,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1191,2023-10-16,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1192,2023-10-17,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Mammalia,Didelphis marsupialis,Zarigüeya,2,vivo,
1193,2023-10-17,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1194,2023-10-17,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1195,2023-10-17,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1196,2023-10-18,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1197,2023-10-18,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1198,2023-10-18,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1199,2023-10-18,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1200,2023-10-19,Proyecto Solar Alpha,Área 2,rocería,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
1201,2023-10-19,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1202,2023-10-19,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1203,2023-10-19,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1204,2023-10-20,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1205,2023-10-20,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1206,2023-10-20,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1207,2023-10-20,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1208,2023-10-21,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1209,2023-10-21,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1210,2023-10-21,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1211,2023-10-21,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1212,2023-10-22,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
1213,2023-10-22,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1214,2023-10-22,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1215,2023-10-22,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1216,2023-10-23,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1217,2023-10-23,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1218,2023-10-23,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1219,2023-10-23,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1220,2023-10-24,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
